pid,year,start,end,days,n_obs,min_z,mean_z,critical_days,max_deficit,mean_deficit,worst_date,ndvi_at_worst,norm_at_worst,phase,phase_end,start_doy,end_doy,severity,cause,confidence,norm_source,weather_source,artifacts_near,region_z,ndwi_anomaly,ndwi_n,region_share_depressed,weather,reasons,text
AOI-0068,2010,2010-05-18,2010-09-24,130,23,-1.617802372482952,-1.33840992420296,0,-0.19449478981750942,-0.09884276137625325,2010-06-18,0.13427032550396625,0.25575244891941507,пик вегетации,осень (озимые всходы),138,267,умеренная,unsown_or_changed,0.8,история полигона,ERA5 полигона,0,-0.3320082835726498,0.09848788350265557,17.0,0.07017543859649122,"{""available"": true, ""before"": {""precip_mm"": 47.42290998261112, ""temp_c"": 15.248159270816398, ""dry_days"": 24, ""hot_days"": 0, ""max_dry_spell"": 22, ""n_days"": 30, ""precip_deficit_pct"": -31.896723257403934, ""temp_anomaly_c"": 0.15367888768513538, ""precip_norm_mm"": 35.95457780256043, ""temp_norm_c"": 15.094480383131263, ""norm_years"": 15}, ""during"": {""precip_mm"": 139.2650911686406, ""temp_c"": 24.975984710302132, ""dry_days"": 112, ""hot_days"": 51, ""max_dry_spell"": 62, ""n_days"": 130, ""precip_deficit_pct"": -6.8885425774275255, ""temp_anomaly_c"": 1.4072301028868424, ""precip_norm_mm"": 130.29000846162745, ""temp_norm_c"": 23.56875460741529, ""norm_years"": 15}, ""combined"": {""precip_mm"": 186.68800115125174, ""temp_c"": 23.152017440398556, ""dry_days"": 136, ""hot_days"": 51, ""max_dry_spell"": 62, ""n_days"": 160, ""precip_deficit_pct"": -12.297191353092352, ""temp_anomaly_c"": 1.1721892500365207, ""precip_norm_mm"": 166.2445862641879, ""temp_norm_c"": 21.979828190362035, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","пик главного сезона всего 0.22 при норме 0.40: кривая плоская с весны — поле не засеяно, под паром или занято другой культурой | соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.3) | температура выше нормы на 1.2 °C (23.2 против 22.0 °C), жарких дней 51 | сухая серия 62 дней подряд | водный индекс NDWI выше нормы на 0.10 (17 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0068, сезон 2010: умеренная аномалия с 2010-05-18 по 2010-09-24 (130 дней, 23 наблюдений), фаза — пик вегетации. NDVI в худший день 2010-06-18: 0.13 при норме 0.26 (Z = -1.6). Вероятная причина — поле не засеяно, под паром или сменилась культура (уверенность 80%). Аргументы: пик главного сезона всего 0.22 при норме 0.40: кривая плоская с весны — поле не засеяно, под паром или занято другой культурой; соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.3); температура выше нормы на 1.2 °C (23.2 против 22.0 °C), жарких дней 51; сухая серия 62 дней подряд; водный индекс NDWI выше нормы на 0.10 (17 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0068,2012,2012-04-02,2012-06-19,79,7,-1.7467895141078174,-1.4546702738334172,0,-0.21504566100709083,-0.16790188265401487,2012-05-07,0.18635172467479644,0.40139738568188726,весна (всходы и рост),пик вегетации,93,171,умеренная,unsown_or_changed,0.8,история полигона,ERA5 полигона,0,-0.3604234041236226,0.13514429598754024,4.0,0.21052631578947367,"{""available"": true, ""before"": {""precip_mm"": 3.0900755956508874, ""temp_c"": 8.169328308105491, ""dry_days"": 0, ""hot_days"": 0, ""max_dry_spell"": 0, ""n_days"": 30}, ""during"": {""precip_mm"": 58.06845556270446, ""temp_c"": 19.706471548603577, ""dry_days"": 68, ""hot_days"": 6, ""max_dry_spell"": 22, ""n_days"": 79, ""precip_deficit_pct"": 44.242000294075666, ""temp_anomaly_c"": 3.1326410594033405, ""precip_norm_mm"": 104.14372084537789, ""temp_norm_c"": 16.573830489200237, ""norm_years"": 15}, ""combined"": {""precip_mm"": 61.158531158355345, ""temp_c"": 19.562257258097354, ""dry_days"": 68, ""hot_days"": 6, ""max_dry_spell"": 22, ""n_days"": 109}, ""source"": ""ERA5 полигона""}","пик главного сезона всего 0.22 при норме 0.41: кривая плоская с весны — поле не засеяно, под паром или занято другой культурой | соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.4) | водный индекс NDWI выше нормы на 0.14 (4 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0068, сезон 2012: умеренная аномалия с 2012-04-02 по 2012-06-19 (79 дней, 7 наблюдений), фаза — весна (всходы и рост). NDVI в худший день 2012-05-07: 0.19 при норме 0.40 (Z = -1.7). Вероятная причина — поле не засеяно, под паром или сменилась культура (уверенность 80%). Аргументы: пик главного сезона всего 0.22 при норме 0.41: кривая плоская с весны — поле не засеяно, под паром или занято другой культурой; соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.4); водный индекс NDWI выше нормы на 0.14 (4 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0068,2014,2014-09-10,2014-10-30,51,10,-1.8831339637550868,-1.4466138689580266,0,-0.19645007944477233,-0.1273384934630351,2014-10-27,0.10003385504914805,0.29585833275361395,лето после уборки,осень (озимые всходы),253,303,умеренная,weather_drought,0.8,история полигона,ERA5 полигона,0,-0.7020421062876977,0.06183272803915288,8.0,0.19298245614035087,"{""available"": true, ""before"": {""precip_mm"": 7.796564547273731, ""temp_c"": 25.44392833709719, ""dry_days"": 28, ""hot_days"": 11, ""max_dry_spell"": 20, ""n_days"": 30, ""precip_deficit_pct"": 63.931970521749435, ""temp_anomaly_c"": 1.5870628526475699, ""precip_norm_mm"": 21.616275299916644, ""temp_norm_c"": 23.85686548444962, ""norm_years"": 15}, ""during"": {""precip_mm"": 67.99098068678333, ""temp_c"": 10.735811705994477, ""dry_days"": 38, ""hot_days"": 0, ""max_dry_spell"": 14, ""n_days"": 51, ""precip_deficit_pct"": -9.000514692178307, ""temp_anomaly_c"": -2.680589155226224, ""precip_norm_mm"": 62.37675196194487, ""temp_norm_c"": 13.416400861220701, ""norm_years"": 15}, ""combined"": {""precip_mm"": 75.78754523405706, ""temp_c"": 16.183262310106596, ""dry_days"": 66, ""hot_days"": 11, ""max_dry_spell"": 20, ""n_days"": 81, ""precip_deficit_pct"": 9.76924191840659, ""temp_anomaly_c"": -1.09997730045815, ""precip_norm_mm"": 83.99302726186151, ""temp_norm_c"": 17.283239610564745, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","сухая серия 20 дней подряд | за 30 дней до эпизода: осадков 8 мм при норме 22 мм | соседние поля региона в эти дни тоже ниже нормы (медианный Z -0.7, ниже нормы 19% из 57 полей) — явление региональное | водный индекс NDWI выше нормы на 0.06 (8 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0068, сезон 2014: умеренная аномалия с 2014-09-10 по 2014-10-30 (51 дней, 10 наблюдений), фаза — лето после уборки. NDVI в худший день 2014-10-27: 0.10 при норме 0.30 (Z = -1.9). Вероятная причина — погодный стресс: дефицит осадков и/или жара (уверенность 80%). Аргументы: сухая серия 20 дней подряд; за 30 дней до эпизода: осадков 8 мм при норме 22 мм; соседние поля региона в эти дни тоже ниже нормы (медианный Z -0.7, ниже нормы 19% из 57 полей) — явление региональное; водный индекс NDWI выше нормы на 0.06 (8 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0068,2018,2018-05-08,2018-07-20,74,14,-1.408457347373409,-1.2722666964327318,0,-0.16335876234354288,-0.11324485456628315,2018-07-02,0.12680897322357085,0.196244801823327,весна (всходы и рост),созревание и уборка,128,201,умеренная,unsown_or_changed,0.8,история полигона,ERA5 полигона,0,-0.48858802384096073,0.09116890751083755,14.0,0.17543859649122806,"{""available"": true, ""before"": {""precip_mm"": 15.45655993759354, ""temp_c"": 13.61486931906808, ""dry_days"": 25, ""hot_days"": 0, ""max_dry_spell"": 12, ""n_days"": 30, ""precip_deficit_pct"": 59.09459296630721, ""temp_anomaly_c"": 0.6954772263986033, ""precip_norm_mm"": 37.78610471926693, ""temp_norm_c"": 12.919392092669476, ""norm_years"": 15}, ""during"": {""precip_mm"": 62.5725561629622, ""temp_c"": 23.93934875866317, ""dry_days"": 62, ""hot_days"": 20, ""max_dry_spell"": 25, ""n_days"": 74, ""precip_deficit_pct"": 30.64144530375742, ""temp_anomaly_c"": 1.1821515868017975, ""precip_norm_mm"": 90.2160612155201, ""temp_norm_c"": 22.75719717186137, ""norm_years"": 15}, ""combined"": {""precip_mm"": 78.02911610055574, ""temp_c"": 20.96113353570305, ""dry_days"": 87, ""hot_days"": 20, ""max_dry_spell"": 25, ""n_days"": 104, ""precip_deficit_pct"": 39.04078455960733, ""temp_anomaly_c"": 1.0417647520701117, ""precip_norm_mm"": 128.00216593478703, ""temp_norm_c"": 19.919368783632937, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","пик главного сезона всего 0.25 при норме 0.41: кривая плоская с весны — поле не засеяно, под паром или занято другой культурой | соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.5) | температура выше нормы на 1.0 °C (21.0 против 19.9 °C), жарких дней 20 | сухая серия 25 дней подряд | за 30 дней до эпизода: осадков 15 мм при норме 38 мм | водный индекс NDWI выше нормы на 0.09 (14 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0068, сезон 2018: умеренная аномалия с 2018-05-08 по 2018-07-20 (74 дней, 14 наблюдений), фаза — весна (всходы и рост). NDVI в худший день 2018-07-02: 0.13 при норме 0.20 (Z = -1.4). Вероятная причина — поле не засеяно, под паром или сменилась культура (уверенность 80%). Аргументы: пик главного сезона всего 0.25 при норме 0.41: кривая плоская с весны — поле не засеяно, под паром или занято другой культурой; соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.5); температура выше нормы на 1.0 °C (21.0 против 19.9 °C), жарких дней 20; сухая серия 25 дней подряд; за 30 дней до эпизода: осадков 15 мм при норме 38 мм; водный индекс NDWI выше нормы на 0.09 (14 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0068,2020,2020-09-13,2020-10-30,48,12,-1.8905603823359691,-1.4115596336715246,0,-0.19680302926175958,-0.12582553955294476,2020-10-26,0.09950371666893858,0.29591134659163487,лето после уборки,осень (озимые всходы),257,304,умеренная,weather_drought,0.8,история полигона,ERA5 полигона,0,-0.9085674578002916,0.09723408257987981,11.0,0.42105263157894735,"{""available"": true, ""before"": {""precip_mm"": 0.3136680402242564, ""temp_c"": 23.424659591250972, ""dry_days"": 30, ""hot_days"": 2, ""max_dry_spell"": 30, ""n_days"": 30, ""precip_deficit_pct"": 98.61028309523763, ""temp_anomaly_c"": 0.37673666965813624, ""precip_norm_mm"": 22.57064292370351, ""temp_norm_c"": 23.047922921592836, ""norm_years"": 15}, ""during"": {""precip_mm"": 25.26488308694042, ""temp_c"": 15.327777613533895, ""dry_days"": 44, ""hot_days"": 0, ""max_dry_spell"": 36, ""n_days"": 48, ""precip_deficit_pct"": 60.709831465761724, ""temp_anomaly_c"": 2.5597902929341405, ""precip_norm_mm"": 64.30332072748446, ""temp_norm_c"": 12.767987320599754, ""norm_years"": 15}, ""combined"": {""precip_mm"": 25.578551127164676, ""temp_c"": 18.441962989578926, ""dry_days"": 74, ""hot_days"": 2, ""max_dry_spell"": 66, ""n_days"": 78, ""precip_deficit_pct"": 70.5567122160255, ""temp_anomaly_c"": 1.7201542839818345, ""precip_norm_mm"": 86.87396365118796, ""temp_norm_c"": 16.72180870559709, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","за 30 дней до и во время эпизода осадков 26 мм при норме 87 мм (дефицит 71 %) | сухая серия 66 дней подряд | за 30 дней до эпизода: осадков 0 мм при норме 23 мм | во время эпизода: осадков 25 мм при норме 64 мм | соседние поля региона в эти дни тоже ниже нормы (медианный Z -0.9, ниже нормы 42% из 57 полей) — явление региональное | водный индекс NDWI выше нормы на 0.10 (11 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0068, сезон 2020: умеренная аномалия с 2020-09-13 по 2020-10-30 (48 дней, 12 наблюдений), фаза — лето после уборки. NDVI в худший день 2020-10-26: 0.10 при норме 0.30 (Z = -1.9). Вероятная причина — погодный стресс: дефицит осадков и/или жара (уверенность 80%). Аргументы: за 30 дней до и во время эпизода осадков 26 мм при норме 87 мм (дефицит 71 %); сухая серия 66 дней подряд; за 30 дней до эпизода: осадков 0 мм при норме 23 мм; во время эпизода: осадков 25 мм при норме 64 мм; соседние поля региона в эти дни тоже ниже нормы (медианный Z -0.9, ниже нормы 42% из 57 полей) — явление региональное; водный индекс NDWI выше нормы на 0.10 (11 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0068,2024,2024-05-04,2024-06-29,57,17,-1.7170660777402447,-1.4013574905174104,0,-0.21101697967468247,-0.15026124198417373,2024-05-16,0.20168832178447582,0.4127053014591583,весна (всходы и рост),созревание и уборка,125,181,умеренная,unsown_or_changed,0.8,история полигона,ERA5 полигона,0,-0.11276830019551351,0.10175835598194566,16.0,0.2982456140350877,"{""available"": true, ""before"": {""precip_mm"": 17.8994094806324, ""temp_c"": 16.322144730885846, ""dry_days"": 27, ""hot_days"": 0, ""max_dry_spell"": 12, ""n_days"": 30, ""precip_deficit_pct"": 53.74832218132466, ""temp_anomaly_c"": 4.693101956402815, ""precip_norm_mm"": 38.70002197715958, ""temp_norm_c"": 11.62904277448303, ""norm_years"": 15}, ""during"": {""precip_mm"": 17.872929125344328, ""temp_c"": 21.046693331177494, ""dry_days"": 53, ""hot_days"": 9, ""max_dry_spell"": 24, ""n_days"": 57, ""precip_deficit_pct"": 75.83934732346303, ""temp_anomaly_c"": -0.04422459184077354, ""precip_norm_mm"": 73.97535722493618, ""temp_norm_c"": 21.090917923018267, ""norm_years"": 15}, ""combined"": {""precip_mm"": 35.77233860597673, ""temp_c"": 19.417538641421753, ""dry_days"": 80, ""hot_days"": 9, ""max_dry_spell"": 27, ""n_days"": 87, ""precip_deficit_pct"": 68.25185869415617, ""temp_anomaly_c"": 1.5893362868639116, ""precip_norm_mm"": 112.67537920209574, ""temp_norm_c"": 17.828202354557842, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","пик главного сезона всего 0.26 при норме 0.41: кривая плоская с весны — поле не засеяно, под паром или занято другой культурой | другие поля региона в эти дни в норме (медианный Z -0.1, ниже нормы 30% из 57) — причина локальная, на самом поле | за 30 дней до и во время эпизода осадков 36 мм при норме 113 мм (дефицит 68 %) | температура выше нормы на 1.6 °C (19.4 против 17.8 °C), жарких дней 9 | сухая серия 27 дней подряд | за 30 дней до эпизода: осадков 18 мм при норме 39 мм | во время эпизода: осадков 18 мм при норме 74 мм | водный индекс NDWI выше нормы на 0.10 (16 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0068, сезон 2024: умеренная аномалия с 2024-05-04 по 2024-06-29 (57 дней, 17 наблюдений), фаза — весна (всходы и рост). NDVI в худший день 2024-05-16: 0.20 при норме 0.41 (Z = -1.7). Вероятная причина — поле не засеяно, под паром или сменилась культура (уверенность 80%). Аргументы: пик главного сезона всего 0.26 при норме 0.41: кривая плоская с весны — поле не засеяно, под паром или занято другой культурой; другие поля региона в эти дни в норме (медианный Z -0.1, ниже нормы 30% из 57) — причина локальная, на самом поле; за 30 дней до и во время эпизода осадков 36 мм при норме 113 мм (дефицит 68 %); температура выше нормы на 1.6 °C (19.4 против 17.8 °C), жарких дней 9; сухая серия 27 дней подряд; за 30 дней до эпизода: осадков 18 мм при норме 39 мм; во время эпизода: осадков 18 мм при норме 74 мм; водный индекс NDWI выше нормы на 0.10 (16 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0069,2012,2012-05-06,2012-07-07,63,5,-2.000829225694448,-1.4908367429166134,1,-0.28388787373759927,-0.21764458862171418,2012-06-07,0.11825042958546216,0.389601877154059,весна (всходы и рост),созревание и уборка,127,189,умеренная,unsown_or_changed,0.8,история полигона,ERA5 полигона,0,-0.3227963639137895,0.16270461389223964,2.0,0.21052631578947367,"{""available"": true, ""before"": {""precip_mm"": 10.316809758009018, ""temp_c"": 15.781818750169561, ""dry_days"": 27, ""hot_days"": 0, ""max_dry_spell"": 12, ""n_days"": 30, ""precip_deficit_pct"": 70.28359330406761, ""temp_anomaly_c"": 3.6281492381625693, ""precip_norm_mm"": 34.717554728517, ""temp_norm_c"": 12.153669512006992, ""norm_years"": 15}, ""during"": {""precip_mm"": 55.33171821255121, ""temp_c"": 23.66210855093314, ""dry_days"": 52, ""hot_days"": 9, ""max_dry_spell"": 14, ""n_days"": 63, ""precip_deficit_pct"": 31.66146714075776, ""temp_anomaly_c"": 2.0014453169980513, ""precip_norm_mm"": 80.9670853287393, ""temp_norm_c"": 21.66066323393509, ""norm_years"": 15}, ""combined"": {""precip_mm"": 65.64852797056021, ""temp_c"": 21.120079582944893, ""dry_days"": 79, ""hot_days"": 9, ""max_dry_spell"": 22, ""n_days"": 93, ""precip_deficit_pct"": 43.25216559599573, ""temp_anomaly_c"": 2.526188517373704, ""precip_norm_mm"": 115.68464005725632, ""temp_norm_c"": 18.59389106557119, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","пик главного сезона всего 0.22 при норме 0.46: кривая плоская с весны — поле не засеяно, под паром или занято другой культурой | соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.3) | за 30 дней до и во время эпизода осадков 66 мм при норме 116 мм (дефицит 43 %) | температура выше нормы на 2.5 °C (21.1 против 18.6 °C), жарких дней 9 | сухая серия 22 дней подряд | за 30 дней до эпизода: осадков 10 мм при норме 35 мм | водный индекс NDWI выше нормы на 0.16 (2 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0069, сезон 2012: умеренная аномалия с 2012-05-06 по 2012-07-07 (63 дней, 5 наблюдений), фаза — весна (всходы и рост). NDVI в худший день 2012-06-07: 0.12 при норме 0.39 (Z = -2.0). Вероятная причина — поле не засеяно, под паром или сменилась культура (уверенность 80%). Аргументы: пик главного сезона всего 0.22 при норме 0.46: кривая плоская с весны — поле не засеяно, под паром или занято другой культурой; соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.3); за 30 дней до и во время эпизода осадков 66 мм при норме 116 мм (дефицит 43 %); температура выше нормы на 2.5 °C (21.1 против 18.6 °C), жарких дней 9; сухая серия 22 дней подряд; за 30 дней до эпизода: осадков 10 мм при норме 35 мм; водный индекс NDWI выше нормы на 0.16 (2 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0069,2012,2012-08-01,2012-10-20,81,8,-1.4282570857429764,-1.2275881028713476,0,-0.18555264653163422,-0.09052016477860313,2012-08-13,0.0875732431952048,0.14470352662492386,созревание и уборка,осень (озимые всходы),214,294,умеренная,weather_drought,0.65,история полигона,ERA5 полигона,0,-0.2926596879400486,0.06263413437119952,8.0,0.12280701754385964,"{""available"": true, ""before"": {""precip_mm"": 28.544413282713066, ""temp_c"": 26.20003540705123, ""dry_days"": 26, ""hot_days"": 11, ""max_dry_spell"": 20, ""n_days"": 30, ""precip_deficit_pct"": 9.320121655090198, ""temp_anomaly_c"": -0.2873843377733998, ""precip_norm_mm"": 31.478221854402577, ""temp_norm_c"": 26.48741974482463, ""norm_years"": 15}, ""during"": {""precip_mm"": 41.89986536267551, ""temp_c"": 20.322026613023567, ""dry_days"": 72, ""hot_days"": 14, ""max_dry_spell"": 27, ""n_days"": 81, ""precip_deficit_pct"": 42.41801014545581, ""temp_anomaly_c"": 0.7481102298106421, ""precip_norm_mm"": 72.76557386869969, ""temp_norm_c"": 19.573916383212925, ""norm_years"": 15}, ""combined"": {""precip_mm"": 70.4442786453886, ""temp_c"": 21.910677638436454, ""dry_days"": 98, ""hot_days"": 25, ""max_dry_spell"": 35, ""n_days"": 111, ""precip_deficit_pct"": 32.42352875128769, ""temp_anomaly_c"": 0.4682468331663081, ""precip_norm_mm"": 104.24379572310227, ""temp_norm_c"": 21.442430805270146, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","сухая серия 35 дней подряд | во время эпизода: осадков 42 мм при норме 73 мм | другие поля региона в эти дни в норме (медианный Z -0.3, ниже нормы 12% из 57) — причина локальная, на самом поле | водный индекс NDWI выше нормы на 0.06 (8 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0069, сезон 2012: умеренная аномалия с 2012-08-01 по 2012-10-20 (81 дней, 8 наблюдений), фаза — созревание и уборка. NDVI в худший день 2012-08-13: 0.09 при норме 0.14 (Z = -1.4). Вероятная причина — погодный стресс: дефицит осадков и/или жара (уверенность 65%). Аргументы: сухая серия 35 дней подряд; во время эпизода: осадков 42 мм при норме 73 мм; другие поля региона в эти дни в норме (медианный Z -0.3, ниже нормы 12% из 57) — причина локальная, на самом поле; водный индекс NDWI выше нормы на 0.06 (8 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0069,2015,2015-04-01,2015-07-02,93,16,-1.8930368441422623,-1.3760042467073597,0,-0.30767514541588303,-0.2401187935132894,2015-06-05,0.13623760433810683,0.41331134940194453,весна (всходы и рост),созревание и уборка,91,183,умеренная,unsown_or_changed,0.8,история полигона,ERA5 полигона,0,-0.3266210231761841,0.20075531641110983,13.0,0.19298245614035087,"{""available"": true, ""during"": {""precip_mm"": 98.85683161377452, ""temp_c"": 17.635971183991735, ""dry_days"": 61, ""hot_days"": 8, ""max_dry_spell"": 16, ""n_days"": 93, ""precip_deficit_pct"": 14.393692424811599, ""temp_anomaly_c"": -0.13340250426418265, ""precip_norm_mm"": 115.47844360294144, ""temp_norm_c"": 17.769373688255918, ""norm_years"": 15}, ""combined"": {""precip_mm"": 98.85683161377453, ""temp_c"": 17.635971183991735, ""dry_days"": 61, ""hot_days"": 8, ""max_dry_spell"": 16, ""n_days"": 123}, ""source"": ""ERA5 полигона""}","пик главного сезона всего 0.16 при норме 0.47: кривая плоская с весны — поле не засеяно, под паром или занято другой культурой | соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.3) | водный индекс NDWI выше нормы на 0.20 (13 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0069, сезон 2015: умеренная аномалия с 2015-04-01 по 2015-07-02 (93 дней, 16 наблюдений), фаза — весна (всходы и рост). NDVI в худший день 2015-06-05: 0.14 при норме 0.41 (Z = -1.9). Вероятная причина — поле не засеяно, под паром или сменилась культура (уверенность 80%). Аргументы: пик главного сезона всего 0.16 при норме 0.47: кривая плоская с весны — поле не засеяно, под паром или занято другой культурой; соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.3); водный индекс NDWI выше нормы на 0.20 (13 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0069,2017,2017-04-22,2017-06-24,64,16,-1.638690429460998,-1.325035590317073,0,-0.29637651477090143,-0.24270640810095861,2017-05-31,0.1717187221796347,0.43789799193621654,весна (всходы и рост),пик вегетации,112,175,умеренная,unsown_or_changed,0.8,история полигона,ERA5 полигона,0,0.6091079099861948,0.19308019786070457,11.0,0.07017543859649122,"{""available"": true, ""before"": {""precip_mm"": 25.87699555305077, ""temp_c"": 9.629828216483556, ""dry_days"": 15, ""hot_days"": 0, ""max_dry_spell"": 4, ""n_days"": 30}, ""during"": {""precip_mm"": 120.77107713644048, ""temp_c"": 16.93171704411509, ""dry_days"": 42, ""hot_days"": 0, ""max_dry_spell"": 14, ""n_days"": 64, ""precip_deficit_pct"": -62.71106251243135, ""temp_anomaly_c"": -2.6048563363060104, ""precip_norm_mm"": 74.22425695684545, ""temp_norm_c"": 19.5365733804211, ""norm_years"": 15}, ""combined"": {""precip_mm"": 146.64807268949127, ""temp_c"": 15.127720980817887, ""dry_days"": 57, ""hot_days"": 0, ""max_dry_spell"": 14, ""n_days"": 94, ""precip_deficit_pct"": -40.67754541150601, ""temp_anomaly_c"": -2.067480271105225, ""precip_norm_mm"": 104.24412244364973, ""temp_norm_c"": 17.195201251923113, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","пик главного сезона всего 0.18 при норме 0.47: кривая плоская с весны — поле не засеяно, под паром или занято другой культурой | другие поля региона в эти дни в норме (медианный Z 0.6, ниже нормы 7% из 57) — причина локальная, на самом поле | водный индекс NDWI выше нормы на 0.19 (11 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0069, сезон 2017: умеренная аномалия с 2017-04-22 по 2017-06-24 (64 дней, 16 наблюдений), фаза — весна (всходы и рост). NDVI в худший день 2017-05-31: 0.17 при норме 0.44 (Z = -1.6). Вероятная причина — поле не засеяно, под паром или сменилась культура (уверенность 80%). Аргументы: пик главного сезона всего 0.18 при норме 0.47: кривая плоская с весны — поле не засеяно, под паром или занято другой культурой; другие поля региона в эти дни в норме (медианный Z 0.6, ниже нормы 7% из 57) — причина локальная, на самом поле; водный индекс NDWI выше нормы на 0.19 (11 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0069,2020,2020-04-27,2020-06-25,60,16,-1.6356749985993908,-1.3219700388016085,0,-0.27871769024194804,-0.23066782149299084,2020-06-01,0.17199050038139754,0.427298843945025,весна (всходы и рост),созревание и уборка,118,177,умеренная,unsown_or_changed,0.8,история полигона,ERA5 полигона,0,-0.09689165440146698,0.19601344767559536,12.0,0.08771929824561403,"{""available"": true, ""before"": {""precip_mm"": 18.549082328503022, ""temp_c"": 8.480256223154615, ""dry_days"": 22, ""hot_days"": 0, ""max_dry_spell"": 10, ""n_days"": 30, ""precip_deficit_pct"": 48.38418657777029, ""temp_anomaly_c"": -2.1500124543577748, ""precip_norm_mm"": 35.93682071183707, ""temp_norm_c"": 10.63026867751239, ""norm_years"": 15}, ""during"": {""precip_mm"": 107.98625605360154, ""temp_c"": 19.540225392296225, ""dry_days"": 39, ""hot_days"": 9, ""max_dry_spell"": 20, ""n_days"": 60, ""precip_deficit_pct"": -52.63540896870096, ""temp_anomaly_c"": -0.5370196963281657, ""precip_norm_mm"": 70.7478407423437, ""temp_norm_c"": 20.07724508862439, ""norm_years"": 15}, ""combined"": {""precip_mm"": 126.53533838210456, ""temp_c"": 16.19651378302085, ""dry_days"": 61, ""hot_days"": 9, ""max_dry_spell"": 20, ""n_days"": 90, ""precip_deficit_pct"": -18.60687061977442, ""temp_anomaly_c"": -1.0246686696859513, ""precip_norm_mm"": 106.68466145418078, ""temp_norm_c"": 17.221182452706802, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","пик главного сезона всего 0.19 при норме 0.46: кривая плоская с весны — поле не засеяно, под паром или занято другой культурой | другие поля региона в эти дни в норме (медианный Z -0.1, ниже нормы 9% из 57) — причина локальная, на самом поле | сухая серия 20 дней подряд | за 30 дней до эпизода: осадков 19 мм при норме 36 мм | во время эпизода: осадков 108 мм при норме 71 мм | водный индекс NDWI выше нормы на 0.20 (12 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0069, сезон 2020: умеренная аномалия с 2020-04-27 по 2020-06-25 (60 дней, 16 наблюдений), фаза — весна (всходы и рост). NDVI в худший день 2020-06-01: 0.17 при норме 0.43 (Z = -1.6). Вероятная причина — поле не засеяно, под паром или сменилась культура (уверенность 80%). Аргументы: пик главного сезона всего 0.19 при норме 0.46: кривая плоская с весны — поле не засеяно, под паром или занято другой культурой; другие поля региона в эти дни в норме (медианный Z -0.1, ниже нормы 9% из 57) — причина локальная, на самом поле; сухая серия 20 дней подряд; за 30 дней до эпизода: осадков 19 мм при норме 36 мм; во время эпизода: осадков 108 мм при норме 71 мм; водный индекс NDWI выше нормы на 0.20 (12 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
